87.034533141,73.2808360316,1123834.74847
93.9692821032,88.2121917816,614233.033997
87.5744254254,62.5044428601,606601.535578
67.4707425015,93.2998778808,896323.73988
76.5116181467,75.3360308005,819243.102833
88.4753837724,46.9377426165,665374.182069
98.3554251705,98.038632518,797395.800764
77.5337953799,97.4673001951,671774.397962
76.0468730996,99.9260512574,860854.207364
98.2686305131,81.3549993673,664310.324849
65.7747481864,88.2496136996,671210.804776
80.8825038552,49.8643681547,620721.55982
83.158548804,92.8723545472,1244424.25852
80.8036509092,95.8839082056,933374.183112
93.585101974,96.5319890404,1144160.5742
84.4987946421,58.4568356942,687386.256383
64.7982334652,42.44339284,633922.195263
82.6956032399,85.3146956993,690725.756456
79.1572027052,96.8100319393,1105114.48744
65.2436968866,87.3260694093,690377.23961
97.3784462962,88.9066440077,669844.693866
50.8561016514,99.4372475787,662029.8623
92.4114682475,78.7184886346,760603.046681
84.0127945314,96.5104511869,865411.062097
64.9572559174,88.187674508,668529.825669
93.1465697778,89.0709942237,716654.687563
85.4826083413,93.093393584,715805.491485
80.4091742371,92.9766402138,770535.487674
78.2889657011,78.3575617731,625463.528214
91.3520325801,99.6060769479,792265.290431
84.1878542852,88.1369195691,1014799.17765
74.0430405418,60.1493715741,681043.781573
79.1061015965,89.1989696664,901081.78969
73.7159607018,73.0784406306,756605.259203
70.7858854491,84.6622703349,601620.479438
74.6854503284,96.9299313608,708827.940735
50.4027077488,91.8656639636,636113.962999
95.8990871419,74.4689105548,1154572.9142
97.6247845868,67.0128305259,602757.589233
50.4056259893,87.5381467205,614116.594458
72.4250631226,47.3588830652,640758.204332
99.3247285717,93.7446020448,1069851.26872
74.9289733337,91.3277837948,657961.927249
71.9881160982,91.4935801704,686383.708384
61.7663793513,96.8280830107,710242.071215
90.6487030351,90.9007520924,977466.238582
72.2927995019,97.5628744271,623837.838824
98.2180838211,65.9941713882,629235.241334
72.239437316,94.2394155066,643880.178027
74.8736630482,86.1465154562,1395082.12401
83.9196011331,94.244909359,615340.148767
81.5988715091,93.3253328384,666669.948261
67.640726842,70.4357483882,739447.9202
79.7596108154,67.6934112724,866520.301749
56.7746477952,77.2399179804,782451.491414
97.1583470733,68.7782948121,621815.8547
94.8438032683,67.065915938,756837.092829
51.8592180476,96.0871381834,735973.940771
66.7152026539,74.8201190005,627325.303118
83.3482574998,64.4466635946,761823.597491
74.441923168,96.8836749306,604417.23591
70.7270619824,95.6241329485,642732.362139
78.8090270918,80.619492265,735770.825043
97.188777021,46.3905831076,718992.994967
93.290023655,66.6231879063,674283.095272
65.6702964458,82.1687452891,695588.881086
97.4635603741,98.8371040318,744660.347978
89.4751849742,52.9220541655,624127.264311
76.5062408514,72.2537205719,762731.829567
96.6516114682,96.2928441238,1318839.33593
87.2940243625,69.457557247,692446.736804
86.2633894422,77.7217118293,695471.647856
80.8293820797,72.2813430826,954071.332958
90.9830840994,81.5638782418,838653.552255
67.2291980807,84.8182815876,617312.204936
82.5520685092,95.3187775428,1380337.051
98.5423235293,74.2590896057,947929.242851
73.5429212514,97.5674435304,740979.840121
97.7803965091,99.8258273233,1168795.47903
92.1246636707,88.8140321859,601919.477888
43.4368161812,86.5630435268,965580.383958
91.668551783,71.6861040776,649662.233637
92.6381734926,89.6076275778,936841.337157
81.038480515,80.4153852081,912885.690703
89.9602657625,82.4920493386,904409.864501
89.3115190155,49.1455294399,986759.904155
55.098594531,98.8547801997,617176.733264
98.6874860979,81.1624029078,1596115.2343
38.8994504078,78.1026369376,602154.090594
50.1697038207,95.1427347988,798316.556136
70.2155016069,71.8851617007,672655.063352
71.0904998683,88.742089709,711738.334033
94.0980264378,75.1097996602,616980.524391
96.0248924561,64.2971734456,712169.42241
99.6240873659,74.9244706032,634122.468415
76.8370656025,69.7111065124,1050506.04385
66.9595294117,94.7018588418,769297.215528
91.0702743084,71.8040581828,693183.415125
96.6970968962,88.9911371308,649214.353493
91.719457114,47.0695130902,610409.592971
89.2088411274,72.0149836387,919405.924231
80.3915982574,58.3006680817,641132.993221
81.0487244799,90.1507582263,606113.119389
63.2525458248,99.2666333077,825861.09776
39.8101220224,94.8591624681,626929.894682
66.3980761283,90.1226324295,934681.719765
74.8933023863,85.7465823045,894785.777431
83.5831459331,37.1083646019,684500.478383
97.8442790258,49.1194299011,627756.306884
60.7573844292,87.5173780372,658145.629182
96.4248110125,73.6551944725,645498.266767
98.1023624809,34.0050442828,611655.348125
86.576135777,81.2028793092,733206.967568
68.1915978344,87.3670356374,754136.857921
84.738904195,98.2098722729,1026946.16223
76.8810846729,90.7876373977,768101.62961
97.8346243156,77.1234883572,928613.949132
56.0653998907,70.5276777734,921924.402628
71.3993139201,66.6612024092,673617.991983
95.62157529,94.4965491998,1246799.00542
85.217014001,91.9201919262,603055.537712
66.4372905638,92.0697315528,1043379.79283
90.6204751273,74.6658457036,896212.430975
38.7878656286,93.0808408085,620521.16784
77.2777689483,92.9619304944,741369.180503
93.8335906375,94.6910722074,869283.870097
80.7207064493,95.4679507031,955495.386676
98.4372343405,87.4421045089,1064490.22948
88.6507358997,94.2641562666,749115.462553
66.8246785683,82.1831889041,764822.954403
71.028004554,89.9095720948,706765.4461
93.3420238337,96.8194951309,830216.986786
73.6802034415,36.7673737983,617374.038093
83.7589312628,94.2901155064,685025.535873
93.8808290914,64.3194461114,1503095.50395
70.0480845406,80.7901382901,604396.836961
86.5969861645,95.4829330354,677312.847567
64.851236063,80.4615137093,882516.711113
98.4925488243,57.0712288018,727698.026322
82.4800932921,94.5045569507,704047.23911
95.8778194145,76.625230828,709664.569022
77.6637472404,93.0584227845,613681.102567
80.1650611013,51.3052215317,742761.751191
67.4222491526,59.5624825989,797073.331087
84.3985060859,88.6936972332,787428.278011
86.08557176,95.0229025551,669505.26742
96.3657335553,80.8239250613,711840.546604
41.4475377957,87.016750728,686080.283946
79.9302624518,61.9104249394,739238.517192
74.8981089009,72.1684506194,662252.42093
90.7442264209,60.4484554763,603105.776562
87.7785884501,56.6758797691,662134.080439
94.1654200522,71.6735052369,1199553.06752
70.6172239635,62.6561784289,1026472.74114
87.0118300648,94.5312532098,851511.003398
99.3864025367,76.6108098992,942965.132356
88.0343836711,80.1224057253,613058.996648
85.8130445843,95.2348146332,840760.443299
81.2915726521,85.248291081,624684.223991
92.9507448836,87.7034585794,872471.430148
87.6234933034,97.8390601172,813086.171932
90.7197111407,81.7209306024,998682.919204
67.2134646384,90.4640078467,1315210.07387
78.4286755653,88.6927508115,641929.438815
88.7976915111,78.4321550239,800704.739245
76.4499895614,95.2704160398,1409402.9915
66.3513939444,85.3779519194,818784.45259
73.1172125054,68.3717606587,679227.423055
71.8990335256,88.4798807256,637478.012533
74.2668081565,79.8228533703,788892.550137
91.7554563214,41.2465380105,613871.210772
62.8334095836,93.8332558616,847094.45929
79.5796877266,94.5001280876,883560.934644
79.7950679948,99.9217575379,1042451.60498
90.0657073171,75.7140049485,893030.507803
77.6783987435,90.666507572,977883.247752
89.791867617,94.0479547677,612171.180398
63.5498937539,64.9759374265,827715.531344
71.2977181895,60.4966751343,614494.733526
77.4976298605,73.887619074,632887.05254
92.9248883902,62.3139964952,1218282.48168
84.9233139105,73.3994226537,1066343.82091
60.614002916,88.3764787527,1282172.93073
77.9165538674,57.6413086408,747836.510552
96.8582197564,92.836866442,669613.411348
71.4583759194,95.383724882,633348.610475
78.8808178798,90.5556717544,694615.657981
47.7406532437,85.3891385047,701021.551014
67.1724285105,78.7344526563,858455.791721
88.3191576013,97.0953657014,608129.599988
78.3795845275,92.5633809625,959135.073995
69.6940314593,89.6279472522,1038009.2006
78.3991638537,62.2678783327,634385.874463
71.825611353,73.0095180994,1084345.05047
71.3050866659,67.0908581967,655818.78441
94.5042296795,87.6759589516,707611.451075
92.1902614738,66.2845762121,820467.395888
97.6118477034,32.8444407638,674096.991461
70.7336550291,92.3737059704,624408.734983
94.2246148983,86.8182662596,906210.688706
94.5146488885,61.7583668501,810404.999795
83.4075893282,79.6377693246,1054112.5794
77.3342737174,83.5400247177,776925.078337
88.7820737423,81.4882694822,1142810.63076
84.2350935033,58.4673482042,649848.495653
99.7256958301,49.3119506191,792130.729899
52.8265320418,99.5166462751,755844.833838
92.2054606512,78.8447041508,1044875.62377
93.6540911552,87.1864890452,776901.08004
71.3202643958,72.7555914534,805469.729435
75.1284765484,89.3656631748,693005.221872
98.4268656714,51.8842671556,917807.785071
65.1040047521,93.6084153585,694764.295034
55.9545257475,92.3671845689,647410.990887
74.6310518341,63.7613245144,742375.266641
85.8588052765,66.2906969103,669030.044999
83.7025968427,88.6117717203,797291.838152
54.8008231401,88.2230418928,601394.79009
85.4665047226,76.6465546652,909965.646307
65.6924289629,90.1729770424,813125.796778
58.4014390995,72.762485722,632512.514362
80.6594726055,52.5793018185,614545.324115
92.9015628431,86.5485395127,868187.85274
60.4002536179,94.8289373387,855902.833578
64.7341293898,89.3217781337,1277786.25658
80.4787089042,71.0361585774,642539.400264
84.4462969169,95.9313894563,878956.563342
71.2574149905,83.8368647301,868658.133526
79.6918697072,63.3960610695,604134.626177
65.5571900285,86.2992990319,824583.116698
78.2246919716,68.4717105314,617419.716936
85.5598670948,80.4798759011,1242404.16022
70.6139995605,55.3641113615,712787.16861
66.2050220755,84.9850668754,766445.508828
76.9480429585,79.7355488191,1008304.56658
90.407313802,89.8225353867,941785.437578
74.6056885866,72.1417182684,769934.73223
99.8107193947,93.5505478782,665616.82517
37.4280618506,97.5808558099,683946.5828
83.0441791504,82.785572179,1180464.87873
97.8212472679,68.944484761,1003294.7846
88.4271464225,93.61102033,742075.258318
99.6170226716,71.9889043446,678400.957294
93.8125001758,97.038041376,1011499.37834
88.7532103809,55.0896960525,685241.499028
93.6096216996,87.0835939884,792625.125973
87.7594138546,78.599263179,624775.593779
86.8404497112,90.3356832897,658346.038623
93.1701789421,92.6470167437,902903.430314
99.8928709425,70.4887484266,1477934.75492
50.6257426274,99.0429909226,653391.58058
70.4052764567,74.9764452006,614314.327809
98.1436284895,87.9542492333,849603.80054
79.1084516364,95.3257569852,783348.742371
92.3515153646,65.996371289,636963.542731
89.9678686205,89.8926586366,822129.239536
83.1624444395,90.0809026694,755865.791772
67.3602070389,92.3453141184,881536.266117
80.1585269893,67.2825856221,741527.487176
76.8579242697,95.0239097259,794553.104547
51.010496576,89.813541078,701484.692887
78.9471983512,85.4416881785,801626.620732
61.1277476082,96.276709363,678606.599177
48.3765549334,84.6964498537,784901.317874
83.6591713776,91.8754022311,661754.961676
53.9287332851,81.3069888625,732046.266692
62.481793973,88.5473689023,686219.343633
76.4108384763,66.7247729246,787921.872169
91.298340298,82.7959351018,765513.9295
73.3300359149,97.1725757563,603610.724979
92.2741309206,76.8124743199,616894.523499
35.1945643651,86.4627881255,609405.357946
87.534687725,54.2637313064,631132.734934
94.0437820438,84.5106936857,886426.135114
92.6569383071,99.5969599175,650952.043161
94.6189288926,84.66908448,1106871.45508
98.0528317465,89.4558187056,1434628.20201
88.9871649639,83.3256966729,713312.482431
88.0098339227,83.5663272586,1045789.69845
65.2270722851,82.9761741474,665710.381294
46.4841246416,99.8869749131,898059.159957
65.664770365,61.8024987932,607255.615377
93.1583201075,70.1609333316,653304.684654
86.6924528369,97.1343581666,819426.077281
65.8021159714,94.1023480299,625001.482115
75.407678397,71.7065185748,721743.009503
77.7498137134,49.311224258,763889.672897
71.6423408311,64.522928437,757406.418492
96.667017774,56.3299619439,611167.070435
92.7710274297,93.9591901548,797218.628587
80.3094818853,52.9887975434,650101.838745
41.7215146089,97.0718360181,603892.37448
46.1153261068,66.8780322815,611655.295301
77.7077542095,89.3178183797,1039830.69571
53.6292704956,97.3778543276,616973.944317
91.0192781392,62.3456753359,664639.916552
72.9084499611,88.913183185,728640.721171
97.0170182594,76.8002804276,678713.983518
97.4799338526,57.8657291905,732998.660106
76.5420229474,58.8169582344,683578.413859
92.6405126453,52.9516415507,705998.852907
66.2984942375,99.8969802951,726819.868835
86.1997576745,96.902724356,708459.322477
94.647471873,88.6815381135,758321.749451
98.6297261772,67.5270288254,660798.080699
67.4564535646,98.0417558398,881265.17461
71.3374221385,87.0338002369,606212.81992
63.3059684276,90.2573523862,883460.562533
95.2013939128,85.9142883525,900664.295657
73.7581491371,92.5899125925,619005.439436
54.2215878624,99.3035832976,611185.738382
92.802034647,60.9795335568,806652.036899
73.1035854413,67.8743960842,808462.966715
87.4612757427,90.2886446058,721987.206703
96.3526992052,90.7851143245,1175355.77727
89.5534565237,90.950778371,826972.315766
50.8799637654,51.6389475953,637769.515655
74.3363268327,99.0991168338,899632.339659
34.0059667584,81.3154639095,616548.708659
78.9941703829,56.6728077646,609849.866846
78.7958709306,82.6586934955,641819.380643
91.1320246175,96.9384846131,639452.206555
44.2770552788,80.7271095881,626941.234873
82.6049623644,79.2987550197,948509.060494
78.5787055674,79.4832042434,905565.075023
82.5965698822,97.6892729791,790892.303087
85.2463768614,99.8174084391,1225762.60787
74.1544730454,81.8239639293,885554.376728
87.1855073403,90.1455256174,1541811.99043
75.7500531842,48.0333400677,643557.557155
57.2434293567,84.4921507086,609003.958894
85.7602802192,65.3214809298,644859.941468
96.6689142567,81.9047783898,791078.786615
90.0547025242,90.7758264523,1052361.06237
93.455651319,78.623965273,1075395.16096
91.0289687592,77.937597951,1141237.81663
72.6531807481,97.875539671,806927.630057
70.3780562853,69.492970308,757567.446095
77.2863560532,96.4528590542,706594.820959
48.040103948,93.3907171606,947426.031752
81.1492499358,49.0888024332,853723.000252
79.235360977,81.6982796587,801586.483524
82.5127195318,77.7345655266,731899.803519
84.2702764453,94.1945063941,717073.679688
89.9900598336,96.2290835992,1251592.43303
90.3263791395,88.6569455368,666227.032114
79.1347292241,70.8821970483,823591.122731
53.2650617789,87.8517245741,684709.733865
91.6928749447,55.1221890666,751437.045917
91.7273131554,88.513331935,904407.187585
98.3422853968,97.7598997901,640231.852113
89.4163889942,71.9320925037,693411.064068
79.1221899252,76.7447007739,627340.449613
91.4333162131,70.1314198176,712417.214181
67.7133750049,93.4955036489,969177.806181
73.9884429722,80.7512484635,925181.496712
78.6045011205,83.1220913113,641733.606591
87.2900872765,60.7323952921,669490.259264
68.7323189715,66.6741724469,712057.98598
88.7930981522,96.1918779048,634154.242698
81.3693976169,72.5100468009,634588.506437
80.4812823521,86.2402447627,840240.895388
61.9230421149,81.7172372388,654102.457162
76.6337564274,93.1757560489,612102.961683
69.592727848,71.254450234,605117.440455
86.307736642,59.5820499647,663510.484402
92.1797762335,97.8773861578,764304.097475
52.2528629335,93.9824908973,855545.503914
96.8048407798,73.0015952314,1408088.20879
90.9023068824,57.11822431,640624.236928
81.7893103161,37.1867495367,638756.241559
64.819568996,89.6974220409,1031306.57558
82.5327849833,76.9170445618,615261.519434
86.7922693135,74.3467704351,915811.677807
64.5419351742,64.0594667972,619899.116826
98.7944186105,95.6974171037,797614.567534
68.6443133065,57.7373897954,691047.326209
97.9639505353,71.0696403262,793635.692012
93.2771056004,76.4605761857,744140.448693
87.8331331979,91.2963705004,1025506.58447
90.928717433,93.4395749685,619344.831252
62.7397322828,60.8903956131,648718.423834
95.989891418,78.3090625387,611426.532279
63.2429498664,93.9838749982,853105.134973
88.2103894569,99.1894491371,601512.070445
76.6590828768,80.9224543422,721653.49112
94.2274881897,60.5245066391,722919.137959
90.6588161486,77.8374205835,637777.134731
90.313866918,99.4268726673,863695.998826
73.7636673344,92.7171464969,858803.129619
84.6453539659,95.8729565735,1382605.64445
70.2104243931,99.5396649698,602833.985348
95.0183357893,93.6400942534,884404.715903
93.1267205445,54.4748519024,800732.199695
57.3228489059,80.9086439871,656511.527533
90.7972063681,92.7999040767,748078.924209
89.3530363206,74.3844496776,667103.711263
71.1705666849,89.3114389427,882427.794903
83.841485428,95.2354990804,1013148.09248
97.1583600886,37.0364133946,759508.834082
70.9064986919,75.7225091139,780109.05773
91.3043177606,44.7827410311,753369.136033
88.0960426212,81.0993434352,651105.352617
96.321795313,95.6172833475,880353.412268
95.4837531354,80.0389259606,1501186.07104
95.4903519606,99.6218472109,902006.063527
94.4285782484,96.5652173021,853295.028403
90.3505660022,81.4412362796,714391.056861
89.1345959698,91.6812962489,1105139.43222
80.9543394071,92.110140826,747793.007415
85.4756374948,93.8463348632,982454.379019
82.3540421955,82.5359393222,953506.06292
53.7550114759,92.9521013877,643596.209477
90.8982910699,84.8709414395,852131.122672
85.630656158,87.464871889,612143.365095
88.2047383981,65.3259804637,754486.354989
72.067171494,97.1473339581,1049223.22996
78.1469474874,65.5412302057,669872.824583
73.6905545438,94.5627046712,850006.026811
98.5453117418,86.5371545359,698156.125387
99.057688407,66.003992923,986152.618431
69.8884964018,79.1469105782,1021966.14118
98.1345877451,62.4566415483,608212.733329
72.8781325005,81.1223396784,851540.663069
82.882775533,75.4339523626,909594.790874
99.6110724132,99.5592981812,914946.221882
78.6863590922,69.618794038,927767.515737
86.2486816593,90.8499077817,878581.390555
62.7395098114,93.9658588589,770011.825526
48.8656878775,88.7212651649,783459.258311
99.6767011748,65.3333441314,692817.988647
61.5970058773,86.5782541593,712247.14077
95.2191733673,84.7770119554,608720.280965
92.1426147641,93.9622563559,614798.860329
50.2178292825,96.6085898721,613207.006722
88.5742863241,88.7617526813,1156823.54338
74.3295722557,87.6799975331,942443.103696
66.7126953004,87.0668266581,836811.858626
98.3779490691,61.9039697565,600195.155247
79.1427399253,96.2893558043,662648.174337
72.292367299,87.6975253845,633923.77427
74.8388278796,72.2432631509,746530.385083
52.4220525385,93.0579260177,641640.438131
93.958732038,74.5977467456,887249.879292
94.4135662678,87.7632593285,724943.715731
67.3818052621,89.2842541115,989858.5985
95.2606237129,56.6885680113,603925.051893
69.9964529921,86.3008576705,945440.942317
46.5597752832,81.1034809569,803901.125661
93.4735359208,84.1499049168,1420831.20546
51.8154618539,94.9166211205,707521.693004
80.2975065807,86.5616810911,842722.53121
79.6717446075,68.7944987334,648428.460204
76.5566094761,84.7023005234,602415.176457
77.674783465,83.7887649049,870879.739892
93.159322519,76.6914153817,713489.640019
94.7141887566,77.2709253705,679938.315109
91.0109306341,87.3911441945,1036208.2309
74.9612750523,87.8473873881,790192.516067
67.6659741757,70.418805583,685513.923044
93.7567979065,58.3345996426,663139.003687
76.5798214999,98.9712567861,616931.584526
51.1670796083,93.5562085887,603835.362715
83.0623499911,68.0955631412,944079.600607
95.368971673,49.774428847,623200.493752
77.4144117417,84.2696299884,722323.949598
95.7390772729,68.6060984368,843889.498202
99.608463456,81.1649235793,642837.92737
65.9304146571,61.1953661329,928580.050515
84.1532879051,97.8490136033,714886.067803
67.4616176056,61.1201238015,605558.474595
83.3334498032,87.7637115929,717168.815072
91.7164114617,98.0433895712,860640.574468
78.8462168188,78.4337840267,921963.926338
52.5215320015,63.2526831708,616467.625416
90.1598960525,87.1627416651,672359.609965
75.8659466971,56.6682920625,692800.424571
87.6772229374,74.7573552852,720502.416245
63.9191354383,65.8669912476,648865.446978
67.6976805796,88.0591662912,1230126.66442
79.3295585913,87.6848588819,615725.936021
93.8085892732,87.3026829811,848274.014011
87.6322776744,70.3026266036,650917.670359
94.0793053173,71.4423780061,829975.015778
95.0856900803,71.4947799517,715199.566991
78.4323399657,84.5891275005,948245.016652
94.8659996042,96.5019449129,947985.469885
82.2319909806,73.1701536902,676381.29742
81.716775844,79.9242951211,648541.398407
91.1530335936,84.0406391827,616660.516557
79.3263790035,59.5390934219,649605.024111
75.1320111475,99.491618625,862221.362918
81.7754758068,37.9638113667,690978.993198
59.8745218161,96.5158937257,717010.093333
81.8398459358,60.433571978,632874.775684
92.3018815459,95.3460892071,1081081.42228
94.6146758489,62.0090619711,1201974.87115
83.3301633227,98.473733377,855131.092808
75.3135967004,94.0340581086,885457.003456
98.5660615051,88.7408901935,997487.165633
76.0902878385,85.7657016425,988012.474536
94.0383026827,80.8379506697,890734.744141
75.3378226192,68.9656516292,827666.109626
86.53153892,95.7146054046,1026631.91358
65.6870290704,75.7653571995,648501.190661
98.8173808532,94.2415048363,929479.473729
87.2062718061,96.8739721479,655436.552611
43.5332368246,94.4217723733,614542.8113
98.3695548134,64.8973489134,798211.938733
79.7752625861,56.1902589882,634488.673488
81.9575549767,73.2339314175,992905.696851
78.2726960933,51.9793016312,685615.432825
98.4717880996,74.700977567,622875.551838
91.9587088112,90.1536193136,833742.614268
94.5676889889,69.7542881201,611414.946558
71.3571544233,83.6446006463,721789.291195
91.13930789,68.1597091856,743900.008738
75.4537488712,92.0696904246,803049.293398
78.0585553586,85.1283961333,752546.103441
65.3307590493,88.6309929616,798548.38726
86.1866533057,75.6392999707,609418.780875
99.8162876771,95.4816057872,615027.556846
79.4431291162,74.226666718,685661.343724
87.9919307253,88.3292815126,651560.073835
77.7635479546,71.9217742824,722873.095946
82.4193010654,98.035750794,822915.329339
36.6839624624,97.3864655411,665357.303537
91.4463761069,59.3708265342,627938.723361
71.5288068274,93.2579519372,1252613.43651
97.7362595197,78.523033431,1034603.66754
94.3722819851,63.2389897986,636537.580101
59.6229962916,80.6226928192,605985.489674
94.3335039894,85.9120303573,972253.985619
81.8844764967,90.5943675452,956210.751306
50.2985485572,96.5032880348,676592.035554
85.8845158025,66.7183183759,694657.734433
99.6922074377,53.176228727,615088.387085
77.9271041681,98.5346451498,830367.826454
71.5763480495,70.4212896775,695992.056864
73.0203943285,71.154092872,638604.148698
54.3674063103,91.7279498179,652513.990905
44.0023408374,80.2003343033,616069.049794
48.6729478034,84.9467633051,633286.038608
76.4842508886,91.4674950253,794026.160494
65.6954467455,94.0431507413,654701.72892
57.4601857403,85.3883690939,662254.811262
97.4241235725,70.7971059345,782688.037738
98.8423896826,80.0366007315,602495.986771
85.3304936533,65.9205591882,879338.075659
70.2648774306,98.399549481,636472.580344
56.2548559371,78.3816933384,843342.344997
90.3947394351,51.7260743159,994048.842585
64.0259682037,86.4444565021,1040758.53482
95.0590510988,73.3270305794,1069370.65649
74.426408447,91.5501549843,787604.883767
84.2574803686,62.164702346,844837.981149
81.0159184863,90.0404544469,1308556.83792
97.0197394539,72.304436109,1493041.67342
88.6523228762,31.9579973638,716080.416637
94.8872352231,70.9508574249,843208.21502
93.3673798924,96.9849216959,852075.027006
68.3257306384,87.8185951363,666903.972231
80.2874185657,75.0442679402,947542.189069
90.0223446882,83.7947515357,852853.221606
87.9723467438,76.1748414493,672925.290809
54.6214847024,87.2404536473,682353.79481
98.8015779408,69.8580670713,1228335.95445
96.2340056155,84.723164633,613809.684935
57.6135308133,97.149421867,795973.651912
83.2122411898,52.7691090368,845610.865127
91.4958856082,91.0500379853,705598.038203
72.0980483121,83.9165034263,842155.652644
57.7383049717,93.6381454476,616983.590689
51.6108636174,67.4223620929,634000.356218
77.6891638661,86.446219518,1147401.65432
68.0102229089,79.7063917572,755235.45983
97.3155926065,81.4105804502,901607.352995
97.0407358734,94.8633872046,1133017.85019
97.3851679557,92.8476837788,742301.959776
79.4823094866,85.3612426982,840272.910574
70.4327783807,87.3785415653,673790.67074
62.3823572329,94.5855787961,662992.257691
95.9496364943,85.20131277,638287.313062
88.4152779619,85.2168254544,748354.292364
82.6369750157,93.7070484134,819857.39244
72.5658452695,89.7723600852,678964.827555
71.074660038,74.8191332985,731241.722883
45.4606260165,86.1296276536,855460.647992
87.4839211867,91.1965746401,688466.092337
79.3139638573,91.0152510745,645291.7351
42.2214053673,94.7566937865,738828.4038
86.1551793937,83.2845121545,1085334.95648
96.2008255687,69.5627245551,843872.462319
83.9753705556,79.5361970523,756572.480664
46.2652128774,89.9631327688,807662.082031
80.752216544,68.4051535713,702205.756439
47.1527132237,90.5668964838,644777.105366
97.9323146543,86.9491381364,795672.415669
69.5428102052,99.3584376958,764664.175406
97.4596872692,63.1605638823,908584.677484
81.1769591168,88.3861162295,649350.157165
